Grouping:totalEnergy J686
# x 	 y
0.0000000000000000E+000	3.1912105331732010E+000
5.0000000000000001E-003	3.1912481731466578E+000
1.0000000000000000E-002	3.1912816412365590E+000
1.4999999999999999E-002	3.1913098600867826E+000
2.0000000000000000E-002	3.1913313820824651E+000
2.5000000000000001E-002	3.1913441796031048E+000
3.0000000000000002E-002	3.1913466693781269E+000
3.5000000000000003E-002	3.1913375626389100E+000
4.0000000000000001E-002	3.1913157507950287E+000
4.4999999999999998E-002	3.1912802696713318E+000
4.9999999999999996E-002	3.1912323593097969E+000
5.4999999999999993E-002	3.1911662367181903E+000
5.9999999999999991E-002	3.1910841073614828E+000
6.4999999999999988E-002	3.1909879303463478E+000
6.9999999999999993E-002	3.1908727041521088E+000
7.4999999999999997E-002	3.1907403074329346E+000
8.0000000000000002E-002	3.1905907771610438E+000
8.5000000000000006E-002	3.1904237944508744E+000
9.0000000000000011E-002	3.1902402448931397E+000
9.5000000000000015E-002	3.1900371380544108E+000
1.0000000000000002E-001	3.1898181290549830E+000
1.0500000000000002E-001	3.1895792829307954E+000
1.1000000000000003E-001	3.1893226538013373E+000
1.1500000000000003E-001	3.1890488306209215E+000
1.2000000000000004E-001	3.1887579280873046E+000
1.2500000000000003E-001	3.1884498546930913E+000
1.3000000000000003E-001	3.1881310928370468E+000
1.3500000000000004E-001	3.1877879852847557E+000
1.4000000000000004E-001	3.1874293164435046E+000
1.4500000000000005E-001	3.1870617606670986E+000
1.5000000000000005E-001	3.1866708577049225E+000
1.5500000000000005E-001	3.1862655277058525E+000
1.6000000000000006E-001	3.1858462812704635E+000
1.6500000000000006E-001	3.1854133429253189E+000
1.7000000000000007E-001	3.1849773941152257E+000
1.7500000000000007E-001	3.1845168604718568E+000
1.8000000000000008E-001	3.1840455999559252E+000
1.8500000000000008E-001	3.1835697212464327E+000
1.9000000000000009E-001	3.1830733131882631E+000
1.9500000000000009E-001	3.1825755837285019E+000
2.0000000000000009E-001	3.1820580095198370E+000
2.0500000000000010E-001	3.1815334627355099E+000
2.1000000000000010E-001	3.1810017675650122E+000
2.1500000000000011E-001	3.1804629780102527E+000
2.2000000000000011E-001	3.1799179181398962E+000
2.2500000000000012E-001	3.1793669882041695E+000
2.3000000000000012E-001	3.1788109637760691E+000
2.3500000000000013E-001	3.1782774375195810E+000
2.4000000000000013E-001	3.1777067823063052E+000
2.4500000000000013E-001	3.1771456132892628E+000
2.5000000000000011E-001	3.1765820590927567E+000
2.5500000000000012E-001	3.1760056473482785E+000
2.6000000000000012E-001	3.1754333343391052E+000
2.6500000000000012E-001	3.1748731041183258E+000
2.7000000000000013E-001	3.1742947012887175E+000
2.7500000000000013E-001	3.1737246084361090E+000
2.8000000000000014E-001	3.1731738344398059E+000
